,tipo,descricao,likes,comentarios,shortcode,id,time,hora,dia,semana,inter
97,Vídeo,"Um grupo de apoiadores do presidente Jair Bolsonaro (PL), candidato derrotado na eleição, comemorou a suposta prisão do ministro Alexandre de Moraes, do STF (Supremo Tribunal Federal). A notícia, no entanto, é falsa.

No vídeo que viralizou pelas redes sociais, um homem não identificado lê o falso documento com o pedido de prisão do magistrado, que virou o alvo favorito de bolsonaristas.

➡️ Leia a matéria completa em #UOL! 

#UOLEleições #uol #uolnoticias #eleicoes2022 #lula #bolsonaro #alexandredemoraes",28704,11509,Ckdscu3jh20,2962719618395676084,2022-11-02 12:50:46,12,2022-11-02,2,40213
98,Coleção,"#PrêmioEcoa já começou e você pode participar! 🏆

A premiação dá visibilidade às iniciativas, empresas e pessoas que estão criando soluções para superar desafios e resolver problemas no campo social, econômico e ambiental, promovendo a equidade de raça, classe e gênero na sociedade brasileira.

Mais do que nunca, este ano ficou cada vez mais nítida a importância de grandes influenciadores, gente da mídia, artistas e atletas na construção do debate sobre temas fundamentais para a população brasileira.

Em Ecoa, estivemos de olho em quem usou e está usando sua voz e visibilidade para ajudar o país em áreas diversas. Contamos histórias de personalidades que se dedicaram a defender o meio ambiente, a agricultura familiar, comida para todos, educação de qualidade, acesso à saúde e tantos outros assuntos de interesse público.

Agora, essas pessoas estão concorrendo na categoria 'Vozes que Ecoa', da 2ª edição do Prêmio Ecoa. E você pode votar para decidir quem fez a diferença este ano. 👉 Arraste para o lado e saiba quem são.

➡️ Acesse uol.com.br/ecoa e vote no seu preferido!

#UOL #EcoaUOL #Premiação #Causas",351,27,Ckdp508Ih3P,2962708423640227279,2022-11-02 12:19:48,12,2022-11-02,2,378
99,Vídeo,"O líder do governo na Câmara, deputado Ricardo Barros, pediu em um vídeo a liberação de rodovias bloqueadas por atos bolsonaristas. ""Liberem as rodovias e vamos em frente. Vamos seguir a vida"", disse o parlamentar.

#UOLNews #uol #uolnoticias #eleicoes2022 #uoleleicoes #lula #jairbolsonaro #bolsonaro #rodrigogarcia",26900,2842,Ckdh1fIj4PN,2962672940976407501,2022-11-02 11:13:08,11,2022-11-02,2,29742
100,Imagem,"O vice-presidente e senador eleito General Hamilton Mourão (Republicanos-RS) disse que ""não há o que reclamar"" sobre a vitória de Luiz Inácio Lula da Silva (PT) contra Jair Bolsonaro (PL) no segundo turno das eleições presidenciais.

Em entrevista ao jornal O Globo, Mourão refutou a possibilidade de fraude no processo eleitoral —que também o elegeu —e disse que manifestantes bolsonaristas que fecham estradas em todo o Brasil devem ""baixar a bola"".

""Nós concordamos em participar de um jogo em que o outro jogador [Lula] não deveria estar jogando. Mas se a gente concordou, não há mais do que reclamar. A partir daí, não adianta mais chorar, nós perdemos o jogo"", reconheceu o senador eleito.

Sobre os manifestantes bolsonaristas que fazem atos antidemocráticos pedindo novas eleições e intervenção militar, Mourão diz que eles deveriam ter protestado quando Lula recuperou seus direitos políticos. Ele acrescentou que não considera que houve fraude na eleição.

📷 Marcelo Camargo/Agência Brasil
#uol #noticias #eleicoes2022 #bolsonaro #mourao #política",47051,2176,CkdeOUhuBKY,2962657055388209816,2022-11-02 10:37:44,10,2022-11-02,2,49227
101,Coleção,"Todo mundo concorda que o ano de 2022 não foi fácil, mas vem aí um refresco: em 2023, serão 12 feriados, sendo cinco prolongados — para dar aquele fôlego para quem está precisando viajar ou descansar.

O calendário leva em consideração tanto as datas oficiais, quanto os pontos facultativos (aqueles em que a folga é opcional, mas as datas foram convencionadas por empresas e repartições públicas).

👉 Arraste para o lado e confira quais serão as datas!

#UOL #NossaUOL #Feriado #2023 #Folga #Descanso #Viagem #Planos",1517,32,CkdaCj_pYHg,2962638655176671712,2022-11-02 10:01:11,10,2022-11-02,2,1549
102,Vídeo,"Um grupo de torcedores do Corinthians se mobilizou, na noite de hoje (1), e acabou com um dos bloqueios feitos por apoiadores do presidente Jair Bolsonaro na cidade de São Paulo. O movimento aconteceu na Ponte das Bandeiras, que cruza a Marginal Tietê, e rapidamente viralizou nas redes sociais. 

Os vídeos que circulam na internet mostram carros dos apoiadores de Bolsonaro obstruindo uma via e saindo apressados com a chegada dos torcedores do Corinthians, membros do movimento Somos Democracia. 

🎥 Reprodução / Redes Sociais

#UOL #Corinthians #Bloqueios #Eleições #Bolsonaristas",103541,8666,CkcOuYTjLpE,2962307414747822660,2022-11-01 23:03:40,23,2022-11-01,1,112207
103,Imagem,"Preparem as barracas, o povo nas cidades vai para os quartéis os caminhoneiros e o agro irão parar às rodovias"", diz a mensagem, com erros de ortografia, que circulou no Telegram bolsonarista. Apesar da paralisação antidemocrática ter se concretizado apenas no final de outubro — após o resultado das eleições que declararam a derrota de Jair Bolsonaro para Lula — o chamado foi disparado semanas antes, no dia 14. ""DIA 30 vamos votar e PERMANECER NAS RUAS"", previa a convocação. 

Investigação da Agência Pública descobriu que a mensagem, enviada no grupo ODB Ordem de Cristo, com 3,5 mil membros, não foi um conteúdo isolado.

Durante todo o período que antecedeu o 2º turno, chamados de paralisação de caminhoneiros circularam em grupos bolsonaristas. A maioria dos grupos não permite ver a quantidade de visualizações de cada postagem. As mensagens mostram que os extremistas traçaram ao menos dois cenários: realizar a paralisação nas semanas anteriores à votação ou logo após a divulgação dos resultados, no que já chamavam de ""contra-golpe"" - antes mesmo da eleição acontecer.

""Intervenção civil é dias e dias a fio.. até que o ORDENAMENTO DO POVO SOBERANO SEJA CUMPRIDA"", defende uma mensagem compartilhada no grupo Conservadores, com 2,1 mil membros, no dia 15 de outubro. 

Segundo a lei 14.197/2021, atentar contra as instituições democráticas é crime e pode levar de 4 a 12 anos de reclusão.

🔗 Leia a matéria completa no link da bio de @UOLNoticias

📷 Caê Vasconcelos/UOL
#uol #noticias #bolsonaristas #rodovias #bloqueio #eleicoes2022",22064,1794,CkcLEMfu_vj,2962291321709788131,2022-11-01 22:31:05,22,2022-11-01,1,23858
104,Vídeo,"Josias de Souza, colunista do UOL, afirmou em programa especial feito logo após o pronunciamento do presidente Jair Bolsonaro (PL) e do ministro-chefe da Casa Civil, Ciro Nogueira, que as falas foram como um ""teatro simbólico"" para anunciar que a lei vai ser cumprida após o resultado das eleições presidenciais. 

Bolsonaro fez um pronunciamento durante a tarde de hoje para falar sobre as manifestações que bloquearam diversas estradas desde o anúncio da vitória de Luiz Inácio Lula da Silva (PT). Nogueira também participou do pronunciamento, informando que deve começar a transição de governo.

➡️ Leia a matéria completa em #UOL! 

#UOLEleições #uol #uolnoticias #eleicoes2022 #lula #bolsonaro",11575,795,Ckb7AGFDxpi,2962220671197715042,2022-11-01 20:11:13,20,2022-11-01,1,12370
105,Vídeo,"Tales Faria, colunista do UOL, afirmou nesta terça-feira (1) em programa especial logo após o pronunciamento de Jair Bolsonaro, que o presidente subiu o tom com os caminhoneiros que estão bloqueando as rodovias do país após contestarem, sem provas, a derrota nas eleições presidenciais. Para ele, o presidente ""desautorizou"" as manifestações. 

Para o colunista, o centro da discussão do presidente com os assessores deve ter sido a forma como os protestos ocorreram. ""Eu fico imaginando um caminhoneiro que virou noite na estrada acreditando que o presidente ia dizer: 'Vamos colocar as Forças Armadas na rua'. Como é que ele se sente ouvindo que essa não é a forma de agir, que ele está errado. Foi a coisa mais inesperada para mim do discurso do Bolsonaro. Esse deve ter sido o centro da discussão dele com os assessores.""

➡️ Leia a matéria completa em #UOL! 

#UOLEleições #uol #uolnoticias #eleicoes2022 #lula #bolsonaro",6081,710,Ckb4sifDrnh,2962210531216112097,2022-11-01 19:51:18,19,2022-11-01,1,6791
106,Coleção,"O auxiliar de serviços gerais Pedro Valentin, de 42 anos, tenta desde segunda-feira (31) viajar de Florianópolis a Santa Rosa, no Rio Grande do Sul, para ver a mãe, de 62 anos, internada às pressas em uma UTI (Unidade de Terapia Intensiva).

Ele é um dos afetados pelos bloqueios de rodovias feitos por grupos de caminhoneiros que não aceitam a derrota de Jair Bolsonaro (PL) nas #Eleições2022.

""Fica o sentimento de angústia e impotência por depender de um serviço que pode ser facilmente prejudicado, por não sabermos quando ou se chegará e por não conseguirmos fazer muita coisa em relação a isso"", desabafa Fernanda Martinez. Ela tem uma doença rara, a síndrome de Ehlers-Danlos, e espera que as rodovias sejam liberadas para poder ter acesso a sua alimentação parenteral, da qual depende para viver.

Hospitais de todo o Brasil também receberam alertas de risco de atraso na entrega de oxigênio, insumo básico necessário para manter pacientes internados em situação mais grave.

📷 Abinoan Santiago/UOL, Arquivo pessoal,  Getty Images via BBC News Brasil 

#uol #uolnotícias #saúde #uoleleições2022 #caminhoneiros #bloqueios",106139,5884,Ckb2ECII3ho,2962198951599765608,2022-11-01 19:27:34,19,2022-11-01,1,112023
107,Imagem,"Apoiadores do presidente Jair Bolsonaro (PL) estão pregando desobediência civil em grupos de trocas de mensagem. No meio da tarde, Bolsonaro convocou jornalistas para fazer um pronunciamento, o primeiro após ter sido derrotado na eleição presidencial por Luiz Inácio Lula da Silva (PT).

""Quando Bolsonaro se manifestar, ele vai falar que reconheceu que perdeu porque, se apoiar as manifestações, correrá o risco de colocar tudo por água abaixo e ainda correrá o risco de ser preso"", diz uma mensagem compartilhada no WhatsApp. ""Então, por mais que ele fale, não vamos levar em consideração suas palavras. Agora o que importa é a vontade do povo, que está revoltado por conta das fraudes utilizadas por conta das fraudes utilizadas para entregar ao ladrão o nosso querido Brasil.""

Não há nenhuma comprovação de que houve fraude na eleição.

🔗 Leia mais no link da bio de @UOLNotícias

📷 PRF/RS
#uol #noticias #caminhoneiros #bolsonaristas #bolsonaro #rodovias",7967,1304,Ckbv-GBuhL7,2962172155191235323,2022-11-01 18:34:19,18,2022-11-01,1,9271
108,Vídeo,"Um vídeo que circula nas redes sociais mostra um agente da PRF (Polícia Rodoviária Federal) cortando uma grade para ajudar manifestantes bolsonaristas a terem acesso a uma área. Hoje, diretores da PRF confirmaram que investigam três casos desse tipo, sendo um em São Paulo e dois em Santa Catarina.

No Twitter, é apontado que a filmagem aconteceu perto do aeroporto internacional de Guarulhos, mas o aeroporto nega que a ocorrência tenha sido lá e que manifestantes tenham acessado o local. No vídeo, dois agentes trajados com o uniforme da PRF assistem ao colega que danifica a grade.

➡️ Leia a matéria completa em #UOL! 

#UOLEleições #uol #uolnoticias #eleicoes2022 #lula #bolsonaro #bolsonarismo",21175,2700,CkbtqWxD4r5,2962162002682678009,2022-11-01 18:14:33,18,2022-11-01,1,23875
109,Vídeo,"O presidente Jair Bolsonaro (PL) rompeu o silêncio nesta terça-feira (1º) após quase dois dias, desde que foi derrotado nas urnas pelo presidente eleito Luiz Inácio Lula da Silva (PT). 

O pronunciamento de Bolsonaro ocorreu no Palácio da Alvorada e durou 2 minutos. O ministro da Casa Civil, Ciro Nogueira, dará início à transição de governo junto ao vice-presidente eleito, Geraldo Alckmin (PSB).

🎥 SBT News

#uolnotícias #uol #UOLEleições2022 #eleições2022 #jairbolsonaro #cironogueira",8506,466,CkbneTvDkWS,2962134786515027346,2022-11-01 17:20:36,17,2022-11-01,1,8972
110,Imagem,"O presidente Jair Bolsonaro (PL) rompeu hoje à tarde o silêncio, que durava quase dois dias, desde que foi derrotado nas urnas pelo presidente eleito Luiz Inácio Lula da Silva (PT). 

O pronunciamento de Bolsonaro ocorreu no hall de entrada do Palácio da Alvorada, a residência oficial do presidente da República, e durou 2 minutos e 3 segundos. 

O ministro da Casa Civil, Ciro Nogueira, dará início a transição de governo junto ao vice-presidente eleito, Geraldo Alckmin (PSB). 

📷 Reprodução

#uol #uoleleições2022 #eleições2022 #bolsonaro #lula",8023,1301,CkbmYR-rsFU,2962129974266347860,2022-11-01 17:10:31,17,2022-11-01,1,9324
111,Vídeo,"O presidente Jair Bolsonaro (PL) rompeu nesta terça (1) o silêncio, que durava quase dois dias, desde que foi derrotado nas urnas pelo presidente eleito @lulaoficial (PT). O pronunciamento de Bolsonaro ocorreu no hall de entrada do Palácio da Alvorada, a residência oficial do presidente da República, e durou 2 minutos e 3 segundos. 

Antes de Bolsonaro, nunca um candidato derrotado no segundo turno de uma corrida presidencial terminou o domingo das eleições sem falar à população brasileira. Ele ficou em silêncio desde as 19h57 de domingo, hora em que Lula (PT) foi proclamado vencedor.

➡️ Leia mais em uol.com.br/noticias

#uol #uolnotícias #bolsonaro #uoleleições2022",24867,6715,Ckbk8tGjZjc,2962123681197562076,2022-11-01 16:58:18,16,2022-11-01,1,31582
112,Imagem,"A conta da deputada Carla Zambelli (PL-SP) foi suspensa pelo Twitter na tarde desta terça-feira (01). O aviso, visível quando se tenta entrar no perfil de Zambelli, diz que a conta foi retida no Brasil por razões judiciais. O perfil de Carla no Instagram também não está mais disponível. 

Antes da suspensão, a deputada fez postagens incentivando as interdições e bloqueios de vias que ocorrem nas estradas federais de todo o país.

Além das contas de Zambelli, as contas do pastor bolsonarista André Valadão também foram removidas do Twitter e do Instagram nesta terça.

#uol #noticias #carlazambelli #zambelli #twitter",12988,1237,CkbkKDMO_JT,2962120200221880915,2022-11-01 16:51:06,16,2022-11-01,1,14225
113,Vídeo,"A Polícia Rodoviária Federal usou spray de pimenta para dispersar um grupo de 40 bolsonaristas na manhã desta terça-feira (1), que interditou a via em protesto contra o resultado das eleições. O grupo estava concentrado na rodovia, debaixo da avenida Monteiro Lobato, em Guarulhos, no sentido do aeroporto.

Após dispersão inicial, um manifestante foi detido aos gritos de ""tem que prender Lula"".

📹 Lucas Lacerda/FOLHA DE S.PAULO

#UOLEleições #uol #uolnoticias #eleicoes2022 #lula #bolsonaro #bolsonarismo",36236,3751,CkbWzIpj3c4,2962061450929993528,2022-11-01 14:54:45,14,2022-11-01,1,39987
114,Imagem,"O vice-presidente eleito Geraldo Alckmin (PSB) será o coordenador da equipe de transição do governo de Luiz Inácio Lula da Silva (PT) nos próximos dois meses. O grupo deverá se instalar na sede do CCBB (Centro Cultural do Banco do Brasil), em Brasília, e se manter na ponte aérea com São Paulo.

O anúncio foi feito nesta tarde pela presidente do PT, Gleisi Hoffmann, após encontro com Lula e outros coordenadores de campanha em um hotel em São Paulo. Os petistas pretendem acelerar o processo de transição para evitar qualquer problema por parte do presidente Jair Bolsonaro (PL).

Internamente, o PT não espera qualquer facilitação da gestão atual no acesso a dados e informações, e diz temer até sabotagem. Com Lula liderando as pesquisas desde o ano passado e as diversas ameaças do presidente em não aceitar o resultado, o partido se prepara há meses para fazer uma transição praticamente sozinho.

📷 Marlene Bergamo/Folhapress

#uol #uolnotícias #geraldoalckmin #lula #governodetransição #eleições2022 #uoleleições2022",11307,484,CkbRcDtotMA,2962037874849141504,2022-11-01 14:07:32,14,2022-11-01,1,11791
115,Vídeo,"João Cezar de Castro Rocha, historiador especializado em extrema direita afirmou, em participação no UOL Entrevista, que o presidente Jair Bolsonaro (PL) está participando de uma ação orquestrada para tentar um golpe. Ele explicou que o silêncio do candidato derrotado pelo presidente eleito Luiz Inácio Lula da Silva (PT) faz parte de uma estratégia para criar caos social.

O Artigo 142 da Constituição Federal, citada pelo historiador durante a entrevista, regulamenta o papel das Forças Armadas e sua constituição, composta por Aeronáutica, Marinha e Exército. São instituições nacionais permanentes, ""organizadas com base na hierarquia e na disciplina, sob a autoridade suprema do Presidente da República"". 

➡️ Leia a matéria completa em #UOL! 

#UOLEleições #uol #uolnoticias #eleicoes2022 #lula #bolsonaro #bolsonarismo",46873,2606,CkbOAnRjtbS,2962022794747893458,2022-11-01 14:00:13,14,2022-11-01,1,49479
116,Imagem,"Diretores da PRF disseram ter identificado em vídeos três casos em que agentes da corporação aparecem supostamente ajudando golpistas nos bloqueios das estradas. Segundo o corregedor-geral da PRF, Wendel Benevides Matos, todas as ocorrências serão apuradas.

Por enquanto, os casos se concentram em: São Paulo (policiais aparecem cortando uma cerca para bolsonaristas passarem); Santa Catarina (duas ações que os diretores não especificaram).

Segundo corregedor, serão abertos procedimentos internos para apurar qual foi a atuação dos policiais, e eles poderão responder a medidas administrativas. ""Não vai haver nenhum tipo de omissão da PRF"", disse. Os policiais identificados, no entanto, não foram afastados e seguem atuantes.

📷 Arquivo pessoal

#uol #uolnoticias #prf #policiais #golpe #bloqueios #bloqueiosdeestradas #golpemilitar",30914,1804,CkbNUXIINVZ,2962019753752843609,2022-11-01 13:31:32,13,2022-11-01,1,32718
117,Vídeo,"A principal torcida organizada do Atlético Mineiro, a Galoucura, não ficou nada satisfeita ao encontrar bloqueios bolsonaristas nas estradas.

Nos stories do Insta, Josias, o presidente da torcida, postou diversos vídeos acabando com os protestos.

O Atlético Mineiro enfrenta o São Paulo no Morumbi nesta terça (1), às 21h30.

🎥: Reprodução
#uolesporte #galoucura #atleticomg #bolsonaristas #bloqueios",113962,6861,CkbMdrsuFrn,2962015996270369511,2022-11-01 13:24:37,13,2022-11-01,1,120823
118,Vídeo,"O governador de São Paulo, Rodrigo Garcia (PSDB), disse que, se necessário, a Polícia Militar empregará o uso de força para desobstruir vias bloqueadas por manifestantes bolsonaristas que não aceitam o resultado das eleições e fez um apelo para que os atos com pedidos antidemocráticos sejam encerrados. A declaração foi dada em coletiva convocada para tratar do assunto.

Para respaldar a decisão, o governador citou despacho de hoje do ministro Alexandre de Moraes, do STF (Supremo Tribunal Federal), que determina que as polícias militares dos estados atuem para desobstruir as rodovias — inclusive as federais — e impõe multa de R$ 100 mil por hora e prisão em flagrante delito ao que estiverem cometendo crimes contra o Estado Democrático de Direito.

➡️ Leia a matéria completa em #UOL! 

#uol #uolnoticias #eleicoes2022 #uoleleicoes #lula #jairbolsonaro #bolsonaro #rodrigogarcia",53642,3117,CkbGVJ1DRBq,2961989021868036202,2022-11-01 12:30:57,12,2022-11-01,1,56759
119,Imagem,"Reportagem de @monica_bergamo:

As críticas a Jair Bolsonaro (PL) se avolumam entre magistrados de tribunais de Brasília pelo entendimento de que o silêncio do presidente sobre a vitória de Lula (PT) visa estimular protestos contra as eleições em todo o país.

""Estamos lidando com um moleque"", disse à coluna um ministro do STF, referindo-se a Bolsonaro. Um outro integrante de tribunal de Brasília afirma que ""a democracia pressupõe que você lide com gente que tem consciência de sua responsabilidade"", o que não seria o caso de Bolsonaro.

Até mesmo magistrados que são alinhados com o presidente da República mostram preocupação. Um deles disse à coluna que Bolsonaro, ""pelo seu jeito de ser"", conseguiu ""uma rejeição maior que a do PT"" e que é preciso pacificar o país, sem ""radicalização de nenhum dos lados"".

📷 Ricardo Moraes/Reuters

#UOL #uolnoticias #noticias #bolsonaro #eleições2022 #stf #politica #lula",98569,7388,CkbEnzFv9AV,2961981507029159957,2022-11-01 12:15:32,12,2022-11-01,1,105957
120,Vídeo,"O ministro do STF Alexandre de Moraes decidiu nesta terça-feira (1º) que as polícias militares podem atuar na desobstrução de rodovias bloqueadas “independentemente do lugar em que ocorram”, inclusive em rodovias federais.

Moraes disse que as PMs devem adotar “as medidas necessárias e suficientes, a critério das autoridades responsáveis dos Poderes Executivos Estaduais, para a imediata desobstrução de todas as vias públicas que, ilicitamente, estejam com seu trânsito interrompido.”

Foram intimados os governadores dos estados e do Distrito Federal, além dos comandantes-gerais das PMs e procuradores-gerais de Justiça dos Ministérios Públicos estaduais.

➡️Leia mais em uol.com.br

#uol #uolnotícias #rodovias #pm #manifestação #alexandredemoraes",5216,396,CkbBXEHD4fx,2961967162934134769,2022-11-01 11:47:29,11,2022-11-01,1,5612
121,Imagem,"Reportagem de @carolina.brigido.jornalista:

No dia seguinte ao segundo turno, o TSE bloqueou 27 grupos do Telegram que defendiam um golpe militar e conclamavam seguidores a organizar manifestações em apoio à causa. Cada grupo atuava em uma unidade da federação. Ao todo, eles somavam 153.273 seguidores. 

Passada a eleição, o tribunal vai continuar monitorando grupos desse tipo para evitar que manifestações antidemocráticas perturbem o ambiente do país para a diplomação e posse do presidente eleito Luiz Inácio Lula da Silva (PT).

A ação da Corte visa evitar que haja no Brasil um movimento parecido com o ocorrido nos Estados Unidos, quando o Capitólio foi invadido por apoiadores de Donald Trump que queriam evitar a diplomação de Joe Biden. 

O Telegram, por sinal, foi o aplicativo utilizado por caminhoneiros para organizar protestos em rodovias do país contra a vitória de Lula. Muitas mensagens tinham conteúdo golpista e alguns grupos foram desativados pela própria plataforma. Os grupos banidos ontem do Telegram anunciavam uma ""paralisação geral pelo Brasil"".

📷 Gabriela Biló/Folhapress

#uol #uolnoticias #noticias #tse #golpemilitar #telegram #extremistas #capitolio #bolsonaro #lula #eleições2022",28666,1371,Cka8CjaIvBj,2961943763198603363,2022-11-01 11:00:33,11,2022-11-01,1,30037
122,Vídeo,"Presidente da Abrava (Associação Brasileira dos Condutores de Veículos Automotores), Wallace Landim, conhecido como Chorão, disse que a extrema política está usando o nome dos caminhoneiros para agir contra a democracia.

Chorão pediu para o presidente Jair Bolsonaro (PL) se manifestar sobre o assunto e acalmar o país. “Minha visão é que o presidente tem que pregar o que ele prega: Deus, pátria e família. Deus prega paz. Ele tem que pacificar, como nos discursos do Arthur Lira e do Rodrigo Pacheco”.

➡️ Assista ao programa completo no canal de UOL no Youtube! 

#uol #uolnotícias #caminhoneiros #manifestação #bolsonaro",58725,2512,CkayUJLDF5a,2961900991513648730,2022-11-01 09:36:08,9,2022-11-01,1,61237
123,Imagem,"Reportagem do @jamilchade_oficial:

""O presidente eleito Luiz Inácio Lula da Silva foi convidado nesta segunda-feira para participar da Cúpula das Nações Unidas para o Clima (COP27), que ocorre em novembro no Egito. A proposta foi feita pelos próprios anfitriões do evento, as autoridades egípcias. Entre diplomatas, o gesto foi considerado como uma mensagem clara de que a comunidade internacional já não quer Jair Bolsonaro como interlocutor, ainda que oficialmente a delegação brasileira no evento seja aquela enviada pelo atual presidente.

Se Lula aceitar, o brasileiro criará um constrangimento significativo em relação ao presidente Jair Bolsonaro. Nos bastidores, porém, muitos se lembram que o atual mandatário brasileiro nem sequer foi até a Cúpula do Clima, em 2021, quando o evento ocorreu em Glasgow. Naquele momento, ele foi um dos raros líderes a não fazer a viagem até a Escócia.

Membros da equipe de Lula revelaram ainda que a agenda externa do presidente eleito vai se pautar na questão climática, inclusive para superar a crise de credibilidade que hoje o país atravessa. Não está descartada a possibilidade inclusive de o Brasil sediar uma conferência internacional sobre o assunto""

📷 Marcos Corrêa/PR

#uol #uolnotícias #lula #bolsonaro #cúpuladoclima #políticaexterna #meioambiente #mudançasclimáticas",86486,3403,Ckau0dYy3jS,2961885620056324306,2022-11-01 09:05:02,9,2022-11-01,1,89889
124,Vídeo,"👉 Veja as semelhanças entre os discursos de vitória do @lulaoficial (PT) em 2002 e 20 anos depois, em 2022.

#UOLEleições2022 #Lula #uolnotícias #notícias #uol #Eleições2022 #discurso",35998,3103,CkZn84PjDQx,2961573937345737777,2022-10-31 22:46:46,22,2022-10-31,0,39101
125,Vídeo,"📺 Quer assistir aos jogos da copa com uma TV nova? Então se liga nessas dicas pra escolher o modelo ideal pra você! 

➡️ Acesse uol.com.br/tilt e saiba mais! 

#uol #tiltuol #tv #copadomundo #qatar",1204,34,CkZiulfoaFy,2961550964909252978,2022-10-31 22:00:44,22,2022-10-31,0,1238
126,Imagem,"Decisões da Justiça Federal determinam a liberação de rodovias bloqueadas por caminhoneiros seis estados. A forças policiais deverão liberar as estradas no Rio de Janeiro, Rio Grande do Sul, Paraná, Mato Grosso do Sul, Goiás e Pará —na noite de hoje, havia 148 interdições e 95 bloqueios em todos os estados brasileiros e Distrito Federal. Os pedidos foram feitos pela AGU (Advocacia Geral da República).

No Rio de Janeiro, o juiz federal Iorio Siqueira D'Alessandri Forti, do plantão judiciário, determinou que as forças policiais liberem todas as rodovias federais do estado. Elas também devem identificar os responsáveis pelos bloqueios, contra os quais será aplicada multa de R$ 5.000 por cada obra de descumprimento da decisão judicial. As polícias também deverão identificar os caminhoneiros envolvidos e seus veículos.

De acordo com o magistrado, ""o estado tem o dever de respeitar a liberdade de reunião e de manifestação, desde que o exercício desta liberdade seja pacífica, sem armas, não frustre outra manifestação anteriormente convocada para o mesmo local, e que ocorra em locais abertos ao público, sem ferir direitos de outras pessoas"".

 [🔗] Leia mais no link da bio de @UOLNoticias

 📷 Léo Piva/Folhapress
#uol #noticias #justiçafederal #caminhoneiros #protesto #eleições2022 #lula #bolsonaro",26615,1506,CkZfNVnOozA,2961535485974580416,2022-10-31 21:29:22,21,2022-10-31,0,28121
127,Vídeo,"O líder da Frente Parlamentar dos Caminhoneiros, deputado Nereu Crispim (PSD-RS), fala da paralisação de caminhoneiros que não aceitaram vitória de Lula e derrota de Bolsonaro.

#uol #uolnoticias #eleicoes2022 #uoleleicoes #lula #jairbolsonaro #bolsonaro",11956,703,CkZaiumjj4k,2961514965683289636,2022-10-31 20:58:32,20,2022-10-31,0,12659
128,Coleção,"Lula obteve a vitória em segundo turno mais apertada da história da democracia brasileira.

A principal explicação para esse resultado é a recuperação do PT no Sudeste, que concentra a maior parte dos eleitores do país.

A votação na região retornou a patamares anteriores à Operação Lava Jato, que marcou a derrocada do partido e culminou com a prisão de Lula em 2018.

Quem explica essa mudança é a jornalista Amanda Rossi.

👉 Arraste pro lado pra ler mais.

📷 Nelson Almeida/AFP 

#UOL #uolnoticias #noticias #lula #eleições2022 #eleições #nordeste #sudeste",30550,889,CkZYfqFyGkG,2961505958587033862,2022-10-31 20:30:43,20,2022-10-31,0,31439
129,Imagem,"Sem uma liderança abertamente identificada, caminhoneiros bolsonaristas criaram grupos de troca de mensagens no aplicativo Telegram para organizar protestos em rodovias do país contra a vitória do presidente eleito Luiz Inácio Lula da Silva (PT). Há ao menos 29 grupos divididos por estado, segundo levantamento feito pelo UOL Notícias. Muitas mensagens têm conteúdo golpista e alguns grupos estão sendo desativados pela própria plataforma.

Após a derrota do presidente Jair Bolsonaro (PL) nas urnas, caminhoneiros fecharam trechos de rodovias em pelo menos 16 estados para contestar o resultado das eleições. O UOL esteve em dois bloqueios e conversou com manifestantes que confirmaram o teor golpista dos atos. 

Outras lideranças negam apoio a ato e reconhecem vitória de Lula. Caminhoneiros conhecidos pela liderança na categoria procurados pelo UOL Notícias negam apoio às paralisações e dizem reconhecer a vitória de Lula nas urnas. Wallace Landim, conhecido como Chorão, que ganhou visibilidade na greve de 2018, pediu o fim dos atos. ""Não é o momento de parar esse país. Vamos aceitar. Isso é a democracia"", disse em vídeo.

📷 Lola Ferreira/UOL

#uol #uolnotícias #caminhoneiros #bolsonarismo #rodovias #eleições2022 #uoleleições2022",17049,3270,CkZUWc3oab2,2961487733729634038,2022-10-31 19:54:30,19,2022-10-31,0,20319
130,Vídeo,"Presidente eleito do Brasil, Luiz Inácio Lula da Silva (@lulaoficial) (PT) fez seu primeiro pronunciamento após o anúncio do resultado na noite deste domingo (30). O combate à fome, a preservação da Amazônia e o respeito à constituição foram alguns dos temas lembrados por ele na fala. 

Com 100% das urnas apuradas, Lula somou 50,90% dos votos, contra 49,10% de Jair Bolsonaro (PL). É o primeiro presidente brasileiro a ser eleito pela terceira vez.

#uol #uolnoticias #eleicoes2022 #uoleleicoes #lula #jairbolsonaro #bolsonaro",4342,368,CkZPkRADGjO,2961466692826065102,2022-10-31 19:29:28,19,2022-10-31,0,4710
